timestamp_utc,guild_id,guild_name,user_id,username,created_at_utc,joined_at_utc,account_age_days,has_avatar,suspicion_score,reasons,action_taken,label
2024-06-01T00:00:00,1234567890,Community Hub,171688847283,nina_art,2021-01-05T00:00:00,2022-02-04T00:00:00,1243,1,0.07608919348310325,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,149235504727,daniel_f,2019-09-27T00:00:00,2020-04-02T00:00:00,1709,1,0.18825854155557556,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,203406487654,john_doe,2019-04-24T00:00:00,2020-08-20T00:00:00,1865,1,0.16440963562105748,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,573465790401,lena_captures,2017-12-04T00:00:00,2019-01-11T00:00:00,2371,1,0.22494616042305784,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,483769134258,zz_promo_zz,2024-02-14T00:00:00,2024-02-14T00:00:00,108,0,0.6957616555981437,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,288475739829,the_real_sam,2019-02-13T00:00:00,2019-10-07T00:00:00,1935,1,0.19492115838524413,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,169009779543,get_rich_88,2024-05-26T00:00:00,2024-05-26T00:00:00,6,0,0.9945532752928061,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,895767344289,photo_by_anna,2023-08-30T00:00:00,2023-12-31T00:00:00,276,1,0.19862475170034952,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,497288527974,free_followers_now,2024-04-29T00:00:00,2024-04-29T19:00:00,33,0,0.5094852322327141,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,492365705696,zz_promo_zz,2024-03-05T00:00:00,2024-03-05T00:00:00,88,0,0.6310691673872155,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,988903486786,amy_joy,2017-09-01T00:00:00,2018-12-09T00:00:00,2465,1,0.05664670486696713,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,899384113702,9182736450,2024-02-28T00:00:00,2024-02-28T00:00:00,94,0,0.6010689976685069,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,668687772481,bot_account_7,2024-05-20T00:00:00,2024-05-20T04:00:00,12,0,0.8165270677814463,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,655775239060,real_human_01234,2024-04-20T00:00:00,2024-04-21T21:00:00,42,0,0.845958085684027,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,961731300415,botanist_beth,2022-02-09T00:00:00,2022-11-21T00:00:00,843,1,0.04956998441001864,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,771872510777,q7w8e9r0t1y2,2024-02-22T00:00:00,2024-02-22T00:00:00,100,0,0.6313127171849325,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,707208707355,bot_account_7,2024-02-03T00:00:00,2024-02-03T00:00:00,119,0,0.8208939250628693,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,176869681296,99882736450,2024-05-04T00:00:00,2024-05-05T23:00:00,28,0,0.5343715947638308,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,426869119256,follow_back_101,2024-04-25T00:00:00,2024-04-25T08:00:00,37,0,0.7536778738429517,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,440761424093,fit_jessica,2017-09-27T00:00:00,2019-01-28T00:00:00,2439,1,0.20669828354328929,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,445829538348,tom_techie,2021-10-29T00:00:00,2022-03-13T00:00:00,946,1,0.15552789393921532,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,332431740930,real_human_01234,2024-04-05T00:00:00,2024-04-05T00:00:00,57,0,0.6655433124457742,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,476063838173,nft_dropper_69,2024-05-18T00:00:00,2024-05-18T06:00:00,14,0,0.5984058748128365,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,246483649970,grace_beauty,2021-04-30T00:00:00,2022-03-26T00:00:00,1128,1,0.13691860830109695,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,598601625670,alex_travel,2021-06-29T00:00:00,2022-02-25T00:00:00,1068,1,0.05253058962868176,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,434375981826,follow_back_101,2024-05-17T00:00:00,2024-05-18T03:00:00,15,0,0.5387092610637629,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,444309515926,chef_marco,2021-04-02T00:00:00,2022-03-22T00:00:00,1156,1,0.202479658575365,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,501373505459,earn_fast_2024,2024-05-19T00:00:00,2024-05-19T22:00:00,13,0,0.5302190429388374,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,627677825871,1234567890ab,2023-12-19T00:00:00,2023-12-19T00:00:00,165,0,0.7461180642306237,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,596340211660,real_human_01234,2024-04-30T00:00:00,2024-05-01T19:00:00,32,0,0.5439590558704857,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,395531796384,surf_with_evan,2017-11-06T00:00:00,2018-02-08T00:00:00,2399,1,0.23231286564475215,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,179278912190,journeys_with_kai,2021-09-01T00:00:00,2022-05-01T00:00:00,1004,1,0.15024032793779118,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,289941546848,journeys_with_kai,2019-03-06T00:00:00,2020-04-18T00:00:00,1914,1,0.11974340728151692,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,372877443272,journeys_with_kai,2019-10-17T00:00:00,2020-04-02T00:00:00,1689,1,0.16655475295310046,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,144208349644,a8f7d3k9p2,2024-05-27T00:00:00,2024-05-27T00:00:00,5,0,0.8742114760516261,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,162945967103,1234567890ab,2024-01-26T00:00:00,2024-01-26T00:00:00,127,0,0.6285204668906103,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,715442070721,fit_jessica,2024-01-19T00:00:00,2024-01-21T00:00:00,134,1,0.17557858915573518,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,766152320213,dev_pete,2022-05-01T00:00:00,2022-09-21T00:00:00,762,1,0.11658947759834803,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,674959336420,mark_adventure,2019-10-07T00:00:00,2021-02-14T00:00:00,1699,1,0.04442373035733002,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,396661860263,botanist_beth,2022-06-19T00:00:00,2022-09-23T00:00:00,713,1,0.13382652978491147,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,792698949604,emma.j,2022-11-04T00:00:00,2023-04-09T00:00:00,575,1,0.23427311763069164,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,842417127999,mark_adventure,2018-05-10T00:00:00,2018-06-29T00:00:00,2214,1,0.04436314829940377,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,379056324537,mark_adventure,2017-08-18T00:00:00,2018-11-25T00:00:00,2479,1,0.1391216613226746,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,406232895672,a8f7d3k9p2,2024-05-28T00:00:00,2024-05-28T00:00:00,4,0,0.882247323271206,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,158378673800,a8f7d3k9p2,2024-03-07T00:00:00,2024-03-07T00:00:00,86,0,0.6136168343974941,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,720250159218,sarah_smith,2019-07-22T00:00:00,2020-05-01T00:00:00,1776,1,0.19214429892825943,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,237127624978,a8f7d3k9p2,2024-06-01T00:00:00,2024-06-01T00:00:00,0,0,0.8068860132636128,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,484574245719,tradebot_fx,2024-05-29T00:00:00,2024-05-29T00:00:00,3,0,0.8629045316700058,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,182960664873,alex_travel,2020-04-28T00:00:00,2021-04-20T00:00:00,1495,1,0.11590373748779392,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,318150332229,creative_dan,2018-02-22T00:00:00,2019-02-05T00:00:00,2291,1,0.24004689595994877,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,750039130522,earn_fast_2024,2024-03-06T00:00:00,2024-03-06T00:00:00,87,0,0.7767867062837307,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,551107812031,journeys_with_kai,2017-10-04T00:00:00,2018-12-02T00:00:00,2432,1,0.1659222529892652,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,326955951133,chris_builds,2023-04-09T00:00:00,2023-05-16T00:00:00,419,1,0.03694478773763085,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,534330894740,tradebot_fx,2024-05-02T00:00:00,2024-05-03T03:00:00,30,0,0.7559447637163452,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,284085445702,alex_travel,2019-12-10T00:00:00,2020-03-17T00:00:00,1635,1,0.1973880468377323,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,664816007853,photo_by_anna,2019-02-19T00:00:00,2019-03-21T00:00:00,1929,1,0.1538408566744393,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,455228716991,amy_joy,2020-03-13T00:00:00,2021-02-09T00:00:00,1541,1,0.22647999088290519,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,914784638606,zz_promo_zz,2024-04-19T00:00:00,2024-04-19T00:00:00,43,0,0.7522536946012491,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,382514598502,john_doe,2019-09-13T00:00:00,2021-01-17T00:00:00,1723,1,0.150239167986065,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,563182458360,chef_marco,2018-02-03T00:00:00,2018-08-14T00:00:00,2310,1,0.1505442220411855,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,987077186415,follow_back_101,2024-04-26T00:00:00,2024-04-26T09:00:00,36,0,0.5339636254096385,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,948067386455,journeys_with_kai,2022-03-09T00:00:00,2022-06-18T00:00:00,815,1,0.20650569773945746,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,936308247028,bot_account_7,2024-05-13T00:00:00,2024-05-14T17:00:00,19,0,0.7110034339186192,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,425090505881,free_followers_now,2024-02-26T00:00:00,2024-02-26T00:00:00,96,0,0.638880370167887,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,976715938335,earn_fast_2024,2024-05-31T00:00:00,2024-05-31T00:00:00,1,0,0.98395752667002,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,793247663592,acc29471838,2024-06-01T00:00:00,2024-06-01T00:00:00,0,0,0.801361603369946,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,395361906361,a8f7d3k9p2,2024-05-30T00:00:00,2024-05-30T00:00:00,2,0,0.8769366779300747,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,557497726396,nft_dropper_69,2024-05-27T00:00:00,2024-05-27T00:00:00,5,0,0.7517804245678782,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,435967182009,grace_beauty,2020-12-18T00:00:00,2021-11-11T00:00:00,1261,1,0.07415874795401212,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,268871163541,follow_back_101,2024-04-25T00:00:00,2024-04-25T02:00:00,37,0,0.5387538321015036,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,697058494574,9182736450,2024-05-26T00:00:00,2024-05-26T00:00:00,6,0,0.9092852656447352,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,619994362727,lena_captures,2021-04-18T00:00:00,2021-10-01T00:00:00,1140,1,0.09683656890475703,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,156226647159,free_followers_now,2024-04-24T00:00:00,2024-04-24T00:00:00,38,0,0.5781273899864103,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,203934946614,xXx_profit_xXx,2024-01-27T00:00:00,2024-01-27T00:00:00,126,0,0.7297046033511717,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,601882018429,1234567890ab,2024-05-30T00:00:00,2024-05-30T00:00:00,2,0,0.8326418870976372,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,373267334567,journeys_with_kai,2022-11-01T00:00:00,2023-07-01T00:00:00,578,1,0.06337736560189658,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,265270741457,chef_marco,2021-07-22T00:00:00,2022-04-03T00:00:00,1045,1,0.21472483977769172,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,458694783452,user8374629,2024-05-20T00:00:00,2024-05-20T12:00:00,12,0,0.5312316591517379,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,809151047773,dev_pete,2023-08-08T00:00:00,2023-12-21T00:00:00,298,1,0.09948838873726781,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,833628612311,amy_joy,2023-12-08T00:00:00,2023-12-16T00:00:00,176,1,0.02570584976738341,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,794117639156,user8374629,2024-05-17T00:00:00,2024-05-18T10:00:00,15,0,0.6438730074454418,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,481135554242,botanist_beth,2022-06-02T00:00:00,2022-08-12T00:00:00,730,1,0.013878739932711381,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,952669637822,acc29471838,2024-04-18T00:00:00,2024-04-18T19:00:00,44,0,0.6993394619234835,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,426127694548,mark_adventure,2018-07-13T00:00:00,2018-11-08T00:00:00,2150,1,0.09223049581279208,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,403342155636,code_master,2019-05-06T00:00:00,2019-07-31T00:00:00,1853,1,0.03388371447800395,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,635928709566,99882736450,2024-05-19T00:00:00,2024-05-19T22:00:00,13,0,0.7236305288888305,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,943044522805,code_master,2020-03-17T00:00:00,2021-02-28T00:00:00,1537,1,0.04388867320314571,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,542753852503,99882736450,2024-05-31T00:00:00,2024-05-31T00:00:00,1,0,0.966068191787227,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,891830556714,fit_jessica,2023-12-10T00:00:00,2023-12-22T00:00:00,174,1,0.18591706297619595,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,207502970081,earn_fast_2024,2024-05-24T00:00:00,2024-05-24T15:00:00,8,0,0.8096967576339084,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,414629736248,botanist_beth,2018-04-02T00:00:00,2018-06-12T00:00:00,2252,1,0.001158081035789793,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,841071714533,9182736450,2024-05-31T00:00:00,2024-05-31T00:00:00,1,0,0.9232968990029752,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,334852859121,airdrop_winner99,2024-02-23T00:00:00,2024-02-23T00:00:00,99,0,0.6213326373569431,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,268160127012,tradebot_fx,2024-04-26T00:00:00,2024-04-26T18:00:00,36,0,0.8167457222119487,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,284052658717,chef_marco,2021-09-22T00:00:00,2022-12-01T00:00:00,983,1,0.21375294851370108,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,363120979452,1234567890ab,2023-12-24T00:00:00,2023-12-24T00:00:00,160,0,0.6868663705094631,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,924627424699,zz_promo_zz,2024-04-23T00:00:00,2024-04-23T05:00:00,39,0,0.7916773588842324,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,835097893343,surf_with_evan,2023-08-15T00:00:00,2023-11-23T00:00:00,291,1,0.18926578729520938,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,998814401916,dev_pete,2017-08-10T00:00:00,2018-06-05T00:00:00,2487,1,0.14952721621927767,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,976481290268,mike_2023,2021-08-24T00:00:00,2022-07-28T00:00:00,1012,1,0.041488070415269224,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,859174389235,chef_marco,2017-08-17T00:00:00,2018-09-01T00:00:00,2480,1,0.030543535344983053,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,560174218494,acc29471838,2024-05-29T00:00:00,2024-05-29T00:00:00,3,0,0.9653083572970281,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,607727650558,mike_2023,2017-08-04T00:00:00,2017-08-12T00:00:00,2493,1,0.21079107723264892,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,750948476289,grace_beauty,2020-01-28T00:00:00,2021-01-21T00:00:00,1586,1,0.11679996513004837,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,769207426453,chef_marco,2023-12-15T00:00:00,2023-12-23T00:00:00,169,1,0.1992831648241337,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,389929913229,the_real_sam,2017-08-26T00:00:00,2018-11-29T00:00:00,2471,1,0.06207179178879682,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,140995300564,fit_jessica,2020-03-27T00:00:00,2021-07-15T00:00:00,1527,1,0.13485281991484369,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,314693009585,creative_dan,2020-01-19T00:00:00,2020-07-10T00:00:00,1595,1,0.010018008221866048,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,679596743823,code_master,2021-09-02T00:00:00,2022-01-27T00:00:00,1003,1,0.019863526237763468,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,313032819954,creative_dan,2019-06-27T00:00:00,2020-05-08T00:00:00,1801,1,0.06297184239052098,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,103028967981,mike_2023,2017-10-18T00:00:00,2018-09-07T00:00:00,2418,1,0.014436391315617442,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,455962748697,bot_account_7,2024-05-27T00:00:00,2024-05-27T00:00:00,5,0,0.8823062235373229,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,575696210316,crypto_king_9999,2024-04-30T00:00:00,2024-04-30T00:00:00,32,0,0.747277786659472,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,884474419735,paul_runs,2018-04-19T00:00:00,2018-11-05T00:00:00,2235,1,0.2231938921430978,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,976124969122,fit_jessica,2023-03-16T00:00:00,2023-04-05T00:00:00,443,1,0.14572696638090382,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,597335706225,lena_captures,2017-12-20T00:00:00,2019-04-25T00:00:00,2355,1,0.029837864978407874,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,472219154401,amy_joy,2023-08-11T00:00:00,2023-08-15T00:00:00,295,1,0.0805593598039677,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,949489795023,real_human_01234,2024-04-23T00:00:00,2024-04-23T17:00:00,39,0,0.6122487940110728,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,738799146019,follow_back_101,2024-01-21T00:00:00,2024-01-21T00:00:00,132,0,0.5653422701802555,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,820527708861,99882736450,2024-04-26T00:00:00,2024-04-26T01:00:00,36,0,0.5312594214896144,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,707441553425,chef_marco,2023-12-30T00:00:00,2024-01-22T00:00:00,154,1,0.16035866831893744,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,359589244799,mark_adventure,2022-06-11T00:00:00,2022-07-10T00:00:00,721,1,0.14843959493455444,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,698665812518,free_follower_bot,2024-05-05T00:00:00,2024-05-06T16:00:00,27,0,0.8473362147337336,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,458795701671,q7w8e9r0t1y2,2024-05-27T00:00:00,2024-05-27T00:00:00,5,0,0.8761935307913239,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,204770234316,chris_builds,2018-01-03T00:00:00,2019-01-09T00:00:00,2341,1,0.10069275808738487,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,217837161273,fit_jessica,2022-07-22T00:00:00,2023-03-27T00:00:00,680,1,0.07219301648389054,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,648979066069,journeys_with_kai,2021-01-15T00:00:00,2021-09-28T00:00:00,1233,1,0.17617242080959006,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,833331362984,photo_by_anna,2019-10-03T00:00:00,2020-11-07T00:00:00,1703,1,0.013801381339219154,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,165003664597,free_follower_bot,2024-04-21T00:00:00,2024-04-22T17:00:00,41,0,0.8109530640594568,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,685363943106,dev_pete,2023-08-14T00:00:00,2023-12-29T00:00:00,292,1,0.1948965009451839,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,655555767606,zz_promo_zz,2023-12-30T00:00:00,2023-12-30T00:00:00,154,0,0.785993724314704,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,850203411385,lisa_writes,2017-08-03T00:00:00,2018-09-13T00:00:00,2494,1,0.22743231943671313,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,665985950748,tom_techie,2022-12-25T00:00:00,2023-05-15T00:00:00,524,1,0.02606626407062365,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,719124124297,grace_beauty,2018-08-23T00:00:00,2018-11-26T00:00:00,2109,1,0.15009548312044563,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,175690829225,real_human_01234,2024-04-28T00:00:00,2024-04-28T07:00:00,34,0,0.7008969771939496,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,340591085113,chris_builds,2018-06-27T00:00:00,2018-09-28T00:00:00,2166,1,0.049149911074912456,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,191204175392,a8f7d3k9p2,2024-04-30T00:00:00,2024-05-01T09:00:00,32,0,0.7590003589984088,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,137202487455,journeys_with_kai,2024-02-08T00:00:00,2024-03-26T00:00:00,114,1,0.09119981146477243,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,572953421570,q7w8e9r0t1y2,2024-04-17T00:00:00,2024-04-17T00:00:00,45,0,0.647511498689276,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,190633391536,mike_2023,2022-03-04T00:00:00,2022-12-12T00:00:00,820,1,0.20468629986902873,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,145847255096,journeys_with_kai,2020-12-16T00:00:00,2021-09-01T00:00:00,1263,1,0.0910137122087239,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,254044666480,q7w8e9r0t1y2,2024-05-22T00:00:00,2024-05-22T01:00:00,10,0,0.7382343001848896,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,773396723148,airdrop_winner99,2024-04-29T00:00:00,2024-04-29T02:00:00,33,0,0.6344137119703175,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,497853731063,xXx_profit_xXx,2024-02-26T00:00:00,2024-02-26T00:00:00,96,0,0.7446038187604099,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,585775180536,earn_fast_2024,2024-05-02T00:00:00,2024-05-03T04:00:00,30,0,0.64121571111693,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,762955507030,surf_with_evan,2017-08-01T00:00:00,2018-04-11T00:00:00,2496,1,0.08247173436535901,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,304241781634,free_followers_now,2024-03-28T00:00:00,2024-03-28T00:00:00,65,0,0.7899710802635743,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,335594365502,user8374629,2024-05-31T00:00:00,2024-05-31T00:00:00,1,0,0.8294958756554542,"new_account,no_avatar,rapid_join",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,211239859155,chef_marco,2019-10-21T00:00:00,2020-03-07T00:00:00,1685,1,0.11381574431329053,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,319261040400,lisa_writes,2020-10-26T00:00:00,2021-01-14T00:00:00,1314,1,0.12504547222844029,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,641930465764,mindful_maya,2024-02-16T00:00:00,2024-03-04T00:00:00,106,1,0.05990454539402376,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,199849004669,q7w8e9r0t1y2,2024-04-28T00:00:00,2024-04-29T21:00:00,34,0,0.7731877225720892,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,427379012694,9182736450,2023-12-22T00:00:00,2023-12-22T00:00:00,162,0,0.8323148717792133,"dormant_bot,pattern_mismatch",flagged,1
2024-06-01T00:00:00,1234567890,Community Hub,197678070473,free_followers_now,2024-04-23T00:00:00,2024-04-23T19:00:00,39,0,0.884460812036607,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,911711929307,nina_art,2023-03-07T00:00:00,2023-08-09T00:00:00,452,1,0.21940799415625759,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,594329695933,daniel_f,2019-04-12T00:00:00,2019-09-26T00:00:00,1877,1,0.058269961548091886,,none,0
2024-06-01T00:00:00,1234567890,Community Hub,683592659484,99882736450,2024-05-06T00:00:00,2024-05-06T07:00:00,26,0,0.6179538499198378,"suspicious_username,no_avatar",warned,1
2024-06-01T00:00:00,1234567890,Community Hub,133933584927,zz_promo_zz,2024-05-27T00:00:00,2024-05-27T00:00:00,5,0,0.8896095087018654,"new_account,no_avatar,rapid_join",flagged,1
